idFunc,Nome_func,Sobrenome,Idade,idVenda,Nome_vendas,Quantidade
125,Lorenzo,Peixoto,51,33593,Batata palha,10
125,Lorenzo,Peixoto,51,37424,Cereal,19
126,Guilherme,Oliveira,43,5589,Porco,19
126,Guilherme,Oliveira,43,9588,Bombom,4
126,Guilherme,Oliveira,43,27927,Vinho,10
126,Guilherme,Oliveira,43,36644,Pano de prato,2
127,Clara,Aparício,44,12995,Feijão,10
127,Clara,Aparício,44,32042,Goiaba,18
128,Bernardo,Coutinho,27,9464,Leite,16
128,Bernardo,Coutinho,27,21785,Tortas,7
128,Bernardo,Coutinho,27,22545,Peito de peru,6
128,Bernardo,Coutinho,27,32289,Licor,18
128,Bernardo,Coutinho,27,34453,Xampu,4
128,Bernardo,Coutinho,27,35161,Água,7
129,Théo,Machado,21,249,Esmalte,6
129,Théo,Machado,21,24650,Frutas secas,17
129,Théo,Machado,21,32267,Polpa de tomate,18
129,Théo,Machado,21,33078,Antisséptico,10
130,Esther,Godinho,50,3746,Brócolis,10
130,Esther,Godinho,50,5431,Água sanitária,8
130,Esther,Godinho,50,12368,Rum,19
130,Esther,Godinho,50,12658,Ervilha,17
130,Esther,Godinho,50,31110,Pêra,6
131,Eloá,Maia,19,11961,Peixe,11
131,Eloá,Maia,19,16970,Pimentão,13
131,Eloá,Maia,19,18725,Farinha de milho,15
131,Eloá,Maia,19,25966,Hambúrguer,19
131,Eloá,Maia,19,29185,Carvão,3
131,Eloá,Maia,19,29589,Alvejante,6
131,Eloá,Maia,19,34892,Gordura vegetal,5
132,Maria Clara,Leiria,16,796,Uva,1
132,Maria Clara,Leiria,16,6505,Condicionador,12
132,Maria Clara,Leiria,16,14060,Ovos,5
132,Maria Clara,Leiria,16,17367,Esmalte,7
132,Maria Clara,Leiria,16,18837,Guardanapos,6
132,Maria Clara,Leiria,16,23485,Palito de dente,8
132,Maria Clara,Leiria,16,28136,Fixador,3
132,Maria Clara,Leiria,16,29063,Pimentão,1
133,Emanuel,Guedes,38,24277,Fraldas,18
134,Maria Isis,Córdoba,18,509,Couve,2
134,Maria Isis,Córdoba,18,8982,Farinha de milho,2
134,Maria Isis,Córdoba,18,17615,Gordura vegetal,19
134,Maria Isis,Córdoba,18,24402,Tortas,9
134,Maria Isis,Córdoba,18,29989,Fósforo,12
134,Maria Isis,Córdoba,18,39607,Água,8
135,Heloísa,Arruda,36,831,Chocolate granulado,9
135,Heloísa,Arruda,36,5013,Uva,18
135,Heloísa,Arruda,36,17549,Ervilha,9
135,Heloísa,Arruda,36,28676,Caldo,14
135,Heloísa,Arruda,36,34328,Couve,5
135,Heloísa,Arruda,36,34337,Pêra,12
136,Maria Valentina,Santana,41,22464,Sabão em pó,6
136,Maria Valentina,Santana,41,23699,Fósforo,6
137,Ana Lívia,Soares,56,752,Pepino,16
137,Ana Lívia,Soares,56,14288,Repolho,6
137,Ana Lívia,Soares,56,17585,Sopa,18
137,Ana Lívia,Soares,56,26807,Cebola,2
137,Ana Lívia,Soares,56,29384,Agrião,19
137,Ana Lívia,Soares,56,36467,Feijão,9
138,Martin,Curado,44,1083,Rúcula,9
138,Martin,Curado,44,7340,Azeitona,15
138,Martin,Curado,44,11144,Rúcula,19
138,Martin,Curado,44,16256,Banana,18
138,Martin,Curado,44,21205,Azeite,2
138,Martin,Curado,44,27983,Álcool,8
138,Martin,Curado,44,32786,Feijão,13
138,Martin,Curado,44,37410,Maionese,2
139,Lara,Novais,53,2779,Mortadela,12
139,Lara,Novais,53,18745,Biscoito,13
139,Lara,Novais,53,22322,Lenço de papel,14
139,Lara,Novais,53,22745,Repolho,8
139,Lara,Novais,53,25851,Champignon,4
139,Lara,Novais,53,29261,Cortador de unhas,17
139,Lara,Novais,53,29557,Xampu,4
139,Lara,Novais,53,31694,Chá,7
139,Lara,Novais,53,35449,Gelatina,11
139,Lara,Novais,53,36208,Cebola,17
139,Lara,Novais,53,38437,Batata palha,15
140,Kaique,Meireles,22,21841,Alho,7
141,Fernando,Ávila,58,2893,Porco,17
141,Fernando,Ávila,58,20630,Vodca,10
141,Fernando,Ávila,58,28087,Chá,13
142,Vinícius,Pacheco,43,5234,Beterraba,14
142,Vinícius,Pacheco,43,27579,Melão,6
142,Vinícius,Pacheco,43,35136,Caldo,11
142,Vinícius,Pacheco,43,37861,Beterraba,11
143,José,Capelo,55,2463,Bombom,16
143,José,Capelo,55,7508,Tempero,4
143,José,Capelo,55,12393,Escova de dente,1
143,José,Capelo,55,13427,Linguiça,15
143,José,Capelo,55,14680,Água sanitária,8
143,José,Capelo,55,17347,Sardinha,14
143,José,Capelo,55,21715,Chuchu,18
143,José,Capelo,55,38342,Farinha de milho,1
144,Eloá,Nogueira,22,1625,Esmalte,12
144,Eloá,Nogueira,22,15717,Pano de prato,5
144,Eloá,Nogueira,22,18131,Saco de lixo,15
144,Eloá,Nogueira,22,19295,Rum,12
144,Eloá,Nogueira,22,23488,Espinafre,1
144,Eloá,Nogueira,22,28112,Água tônica,5
144,Eloá,Nogueira,22,29623,Pimentão,6
144,Eloá,Nogueira,22,30802,Bombom,1
145,Bernardo,Bittencourt,53,167,Lenço de papel,19
145,Bernardo,Bittencourt,53,21015,Peito de peru,8
145,Bernardo,Bittencourt,53,30672,Água,15
146,Enzo Miguel,Nóbrega,23,7817,Purificador de ambientes,15
146,Enzo Miguel,Nóbrega,23,11097,Pães,5
146,Enzo Miguel,Nóbrega,23,18047,Brócolis,6
146,Enzo Miguel,Nóbrega,23,28390,Pano de limpeza,12
147,Ryan,Santana,33,1150,Refrigerante,13
147,Ryan,Santana,33,31741,Lixa,9
147,Ryan,Santana,33,36382,Velas,16
148,Noah,Ximenes,53,9975,Temperinho verde,8
148,Noah,Ximenes,53,14723,Sagu,5
148,Noah,Ximenes,53,27246,Farinha de milho,10
149,Luiz Otávio,Xavier,18,1494,Achocolatado,13
149,Luiz Otávio,Xavier,18,8326,Chuchu,5
149,Luiz Otávio,Xavier,18,8859,Azeitona,3
149,Luiz Otávio,Xavier,18,11576,Azeite,2
149,Luiz Otávio,Xavier,18,13231,Palito de dente,14
149,Luiz Otávio,Xavier,18,23497,Esmalte,3
149,Luiz Otávio,Xavier,18,28030,Beterraba,4
149,Luiz Otávio,Xavier,18,33382,Melão,11
149,Luiz Otávio,Xavier,18,36036,Polpa de tomate,10
150,Lorena,Almada,26,8535,Velas,18
150,Lorena,Almada,26,11399,Polpa de tomate,16
150,Lorena,Almada,26,14350,Feijão,11
150,Lorena,Almada,26,24364,Aparelho de barbear,4
150,Lorena,Almada,26,27484,Lentilha,13
151,Vinícius,Mello,53,28128,Talco,13
151,Vinícius,Mello,53,29577,Leite condensado,10
151,Vinícius,Mello,53,37367,Frutas secas,13
152,Laís,Hilário,28,6256,Algodão,17
152,Laís,Hilário,28,11359,Couve,6
152,Laís,Hilário,28,12251,Carvão,1
152,Laís,Hilário,28,14138,Catchup,9
152,Laís,Hilário,28,17320,Ovos,17
152,Laís,Hilário,28,28161,Melão,10
152,Laís,Hilário,28,35340,Ricota,4
153,Ana Laura,Rebelo,56,21814,Pães,4
153,Ana Laura,Rebelo,56,32877,Pinça,6
153,Ana Laura,Rebelo,56,33153,Bombom,9
154,Noah,Araújo,51,4108,Alho,12
154,Noah,Araújo,51,5853,Vagem,11
154,Noah,Araújo,51,6447,Iogurte,2
154,Noah,Araújo,51,11595,Condicionador,12
154,Noah,Araújo,51,15540,Pepino,6
154,Noah,Araújo,51,32217,Queijo ralado,13
155,Cecília,Vargas,41,37120,Cotonete,9
156,Maria Cecília,Gentil,41,19617,Preservativo,18
157,Larissa,Hernandes,35,810,Álcool,15
157,Larissa,Hernandes,35,11237,Molho,10
157,Larissa,Hernandes,35,23632,Talco,12
157,Larissa,Hernandes,35,38344,Tomate,6
158,Lorena,Nogueira,34,8468,Pano de prato,18
158,Lorena,Nogueira,34,13104,Rúcula,8
158,Lorena,Nogueira,34,25781,Inseticida,10
158,Lorena,Nogueira,34,31853,Leite condensado,1
158,Lorena,Nogueira,34,39297,Pente,3
158,Lorena,Nogueira,34,39329,Nata,10
159,Maria Vitória,Belchior,19,10576,Carvão,3
159,Maria Vitória,Belchior,19,12275,Sal,5
159,Maria Vitória,Belchior,19,38494,Frutas secas,1
160,Larissa,Camilo,17,9136,Nata,17
160,Larissa,Camilo,17,16594,Absorvente,5
160,Larissa,Camilo,17,17751,Papel higiênico,18
160,Larissa,Camilo,17,34359,Coco ralado,17
161,Henry,Furtado,56,21670,Champignon,8
161,Henry,Furtado,56,32273,Água sanitária,7
162,Danilo,Furtado,28,5174,Gel,7
162,Danilo,Furtado,28,11186,Porco,15
162,Danilo,Furtado,28,18144,Alvejante,13
162,Danilo,Furtado,28,18855,Antisséptico,18
162,Danilo,Furtado,28,24208,Chuchu,14
163,Emanuelly,Teles,39,3991,Aparelho de barbear,10
163,Emanuelly,Teles,39,6283,Salgados,13
163,Emanuelly,Teles,39,8491,Vassoura,12
163,Emanuelly,Teles,39,10467,Pente,9
163,Emanuelly,Teles,39,11464,Vassoura,8
163,Emanuelly,Teles,39,23128,Pilhas,8
164,Levi,Andrade,16,11557,Azeite,19
164,Levi,Andrade,16,20380,Geleia,16
164,Levi,Andrade,16,22049,Arroz,5
165,Henrique,Gouveia,23,22878,Maça,17
165,Henrique,Gouveia,23,27433,Requeijão,11
166,Davi Luiz,Moreira,27,6650,Água de coco,12
166,Davi Luiz,Moreira,27,7258,Beterraba,13
166,Davi Luiz,Moreira,27,16975,Coco ralado,7
166,Davi Luiz,Moreira,27,20909,Biscoitos,7
166,Davi Luiz,Moreira,27,22387,Adoçante,4
166,Davi Luiz,Moreira,27,30218,Palmito,1
167,Louise,Maia,34,884,Ervilha,4
167,Louise,Maia,34,21384,Fósforo,19
168,Isis,Camacho,56,6013,Sabonete,4
168,Isis,Camacho,56,16839,Achocolatado,6
168,Isis,Camacho,56,27133,Inseticida,17
168,Isis,Camacho,56,32421,Achocolatado,13
168,Isis,Camacho,56,34632,Sagu,16
168,Isis,Camacho,56,36924,Rum,8
169,Heitor,Mesquita,29,5635,Hidratante,7
169,Heitor,Mesquita,29,7984,Goiaba,17
169,Heitor,Mesquita,29,20298,Palito de dente,18
169,Heitor,Mesquita,29,20746,Lustra-móveis,18
169,Heitor,Mesquita,29,28468,Hambúrguer,14
169,Heitor,Mesquita,29,35210,Bovina,5
169,Heitor,Mesquita,29,37531,Leite,4
170,Rafaela,Góis,56,5012,Lenço de papel,14
170,Rafaela,Góis,56,17448,Molho,12
170,Rafaela,Góis,56,26350,Baunilha,4
171,Rebeca,Lessa,49,9091,Arroz,5
171,Rebeca,Lessa,49,23424,Maça,13
171,Rebeca,Lessa,49,38584,Pilhas,5
172,Ana Cecília,Paiva,37,9815,Lava-roupas,5
173,Anthony Gabriel,Lessa,48,16261,Melão,7
174,Bernardo,Salazar,59,20544,Pilhas,6
174,Bernardo,Salazar,59,25101,Pano de limpeza,11
175,Luiza,Mendes,53,4187,Gel,15
175,Luiza,Mendes,53,14879,Álcool,7
175,Luiza,Mendes,53,23329,Chá,3
175,Luiza,Mendes,53,34659,Pinça,19
175,Luiza,Mendes,53,37512,Cebola,9
175,Luiza,Mendes,53,37694,Maionese,14
176,Cauã,Xavier,59,3484,Patê,2
176,Cauã,Xavier,59,5767,Pimentão,2
176,Cauã,Xavier,59,6067,Esmalte,6
176,Cauã,Xavier,59,13912,Biscoitos,11
176,Cauã,Xavier,59,29502,Talco,6
177,Ayla,Trindade,43,10122,Rúcula,10
177,Ayla,Trindade,43,10584,Frutas secas,4
177,Ayla,Trindade,43,18167,Refrigerante,17
177,Ayla,Trindade,43,20780,Biscoitos,19
178,Joana,Queiroz,35,9303,Preservativo,5
178,Joana,Queiroz,35,38015,Atum,18
179,Murilo,Sampaio,23,17188,Licor,7
179,Murilo,Sampaio,23,36828,Iogurte,7
180,Milena,Mendes,41,1520,Leite,13
180,Milena,Mendes,41,33988,Ovos,12
181,Liz,Lancastre,42,1805,Tortas,2
181,Liz,Lancastre,42,20320,Vinho,12
182,Anthony Gabriel,Veiga,52,14700,Laranja,12
182,Anthony Gabriel,Veiga,52,20464,Champanhe,8
183,Mariah Luiz,Infante,29,1493,Farinha de rosca,17
184,Davi Miguel,Teixeira,45,7597,Lava-roupas,14
184,Davi Miguel,Teixeira,45,36123,Pepino,8
185,Théo,Boaventura,31,3480,Sardinha,10
185,Théo,Boaventura,31,11088,Azeite,7
185,Théo,Boaventura,31,14265,Creme de leite,10
185,Théo,Boaventura,31,19612,Fósforo,12
185,Théo,Boaventura,31,25623,Mostarda,1
185,Théo,Boaventura,31,26569,Limpa-vidro,4
185,Théo,Boaventura,31,39250,Rúcula,10
186,Luiz Felipe,Brito,21,1038,Fermento,1
186,Luiz Felipe,Brito,21,3849,Abacate,5
186,Luiz Felipe,Brito,21,4201,Cebola,5
186,Luiz Felipe,Brito,21,8516,Chá,19
186,Luiz Felipe,Brito,21,29035,Sabonete,12
187,Alícia,Cunha,49,5466,Gordura vegetal,6
187,Alícia,Cunha,49,7595,Algodão,2
187,Alícia,Cunha,49,8547,Hidratante,6
187,Alícia,Cunha,49,10956,Melão,18
187,Alícia,Cunha,49,20497,Mostarda,5
187,Alícia,Cunha,49,26734,Bombom,6
188,Arthur,Pimenta,33,25023,Guardanapos,18
188,Arthur,Pimenta,33,27540,Gordura vegetal,5
189,Otávio,Gil,19,8897,Preservativo,12
190,Anthony Gabriel,Gonzaga,49,21348,Farinha de trigo,14
190,Anthony Gabriel,Gonzaga,49,30451,Polpa de tomate,13
191,Maitê,Paraíso,34,6189,Sopa,17
191,Maitê,Paraíso,34,16031,Ovos,14
191,Maitê,Paraíso,34,16886,Chuchu,8
191,Maitê,Paraíso,34,24881,Esponja,4
191,Maitê,Paraíso,34,30049,Mostarda,17
191,Maitê,Paraíso,34,32246,Leite,2
191,Maitê,Paraíso,34,33168,Café,10
191,Maitê,Paraíso,34,39693,Alface,5
192,Vitória,Maia,43,3555,Farinha de trigo,19
192,Vitória,Maia,43,11743,Doces,17
192,Vitória,Maia,43,36982,Xampu,6
193,Luiza,Drumond,26,6897,Escova de dente,4
193,Luiza,Drumond,26,30681,Queijo ralado,8
193,Luiza,Drumond,26,39380,Porco,12
194,João Lucas,Apolinário,37,25084,Mortadela,8
195,Emilly,Dinís,50,19790,Água tônica,5
196,Breno,Andrade,38,18518,Melão,12
196,Breno,Andrade,38,38831,Mortadela,9
197,Lavínia,Castro,58,759,Leite condensado,6
197,Lavínia,Castro,58,15434,Laranja,13
197,Lavínia,Castro,58,25387,Pinça,2
197,Lavínia,Castro,58,25844,Álcool,9
197,Lavínia,Castro,58,32857,Ricota,6
197,Lavínia,Castro,58,39746,Farinha de mandioca,8
197,Lavínia,Castro,58,39867,Abacaxi,15
198,Giovanna,Novais,41,8173,Leite condensado,2
198,Giovanna,Novais,41,14253,Polpa de tomate,6
198,Giovanna,Novais,41,18246,Rum,19
198,Giovanna,Novais,41,27098,Refrigerante,19
198,Giovanna,Novais,41,32535,Feijão,15
198,Giovanna,Novais,41,39728,Repolho,15
199,Cecília,Ramos,51,6182,Xampu,18
199,Cecília,Ramos,51,32390,Abacate,13
199,Cecília,Ramos,51,34933,Repolho,19
200,Maria Sophia,Moura,43,14091,Patê,6
200,Maria Sophia,Moura,43,24809,Açúcar,18
201,Bianca,Albuquerque,51,23420,Gel,15
201,Bianca,Albuquerque,51,32092,Melancia,6
202,Maria Valentina,Crespo,56,7150,Ervilha,12
202,Maria Valentina,Crespo,56,12194,Beterraba,11
202,Maria Valentina,Crespo,56,17101,Toalha de papel,11
202,Maria Valentina,Crespo,56,17571,Laranja,2
202,Maria Valentina,Crespo,56,36100,Atum,19
202,Maria Valentina,Crespo,56,37017,Escova de dente,13
203,Ruan,Espinosa,58,13241,Requeijão,2
203,Ruan,Espinosa,58,16528,Berinjela,10
203,Ruan,Espinosa,58,31071,Toalha de papel,8
204,Luana,Machado,52,5125,Margarina,17
204,Luana,Machado,52,13040,Creme de leite,1
204,Luana,Machado,52,15351,Batata palha,3
204,Luana,Machado,52,38270,Água de coco,13
205,Pedro Henrique,Monteiro,55,288,Azeitona,16
205,Pedro Henrique,Monteiro,55,5143,Cebola,8
205,Pedro Henrique,Monteiro,55,19352,Linguiça,17
206,Martin,Agostinho,57,2263,Leite,10
206,Martin,Agostinho,57,19001,Agrião,1
206,Martin,Agostinho,57,24438,Creme de barbear,16
206,Martin,Agostinho,57,36665,Leite,7
207,Luana,Chaves,44,8624,Nata,13
207,Luana,Chaves,44,9615,Alface,14
207,Luana,Chaves,44,16393,Pimentão,9
207,Luana,Chaves,44,17042,Caldo,16
207,Luana,Chaves,44,18339,Leite de coco,16
207,Luana,Chaves,44,20028,Desodorante,16
207,Luana,Chaves,44,20770,Goiaba,17
208,Mariah Luiz,Taveira,53,5987,Mamão,17
208,Mariah Luiz,Taveira,53,15305,Saco de lixo,6
209,Henrique,Paris,34,21018,Toalha de papel,18
209,Henrique,Paris,34,25633,Sabão em pó,16
210,Pedro,Leiria,39,937,Aparelho de barbear,15
210,Pedro,Leiria,39,8987,Velas,13
210,Pedro,Leiria,39,10724,Gelatina,18
211,Gustavo,Vargas,19,28084,Sal,10
211,Gustavo,Vargas,19,36511,Palito de dente,7
212,Pietra,Geraldes,54,8704,Abacate,10
212,Pietra,Geraldes,54,14868,Lentilha,11
213,Tomás,Salazar,53,4637,Lentilha,5
213,Tomás,Salazar,53,9229,Desinfetante,14
213,Tomás,Salazar,53,20722,Leite,17
213,Tomás,Salazar,53,33536,Mostarda,5
214,Valentina,Xavier,35,34271,Batata palha,6
215,João Miguel,Alvim,24,3226,Biscoito,3
215,João Miguel,Alvim,24,12624,Champanhe,2
215,João Miguel,Alvim,24,18891,Lenço de papel,12
215,João Miguel,Alvim,24,31214,Fio-dental,17
216,Carolina,Ourique,44,12636,Escova de dente,19
216,Carolina,Ourique,44,13076,Água de coco,12
216,Carolina,Ourique,44,21123,Acetona,14
216,Carolina,Ourique,44,26655,Vassoura,4
216,Carolina,Ourique,44,33857,Linguiça,5
217,Isabel,Martins,20,2709,Mortadela,17
217,Isabel,Martins,20,18567,Catchup,14
217,Isabel,Martins,20,24160,Nata,6
217,Isabel,Martins,20,36888,Licor,19
218,Breno,Beira-Mar,47,20860,Pano de prato,4
218,Breno,Beira-Mar,47,35059,Requeijão,17
219,João Gabriel,Flores,41,8422,Licor,9
219,João Gabriel,Flores,41,16940,Mostarda,10
219,João Gabriel,Flores,41,17047,Tempero,12
219,João Gabriel,Flores,41,25608,Bombom,17
219,João Gabriel,Flores,41,37729,Agrião,1
220,Letícia,Belém,33,4181,Cenoura,8
220,Letícia,Belém,33,8584,Manjericão,11
220,Letícia,Belém,33,28994,Salgados,8
221,Breno,Medeiros,54,4039,Lixa,6
221,Breno,Medeiros,54,4632,Creme de barbear,10
221,Breno,Medeiros,54,14772,Doces,10
221,Breno,Medeiros,54,27245,Macarrão,14
221,Breno,Medeiros,54,28500,Hidratante,2
221,Breno,Medeiros,54,38289,Farinha de rosca,2
222,Victor,Sampaio,23,7251,Peixe,16
222,Victor,Sampaio,23,11254,Salgados,2
222,Victor,Sampaio,23,17827,Sardinha,5
222,Victor,Sampaio,23,22521,Macarrão,5
223,Louise,Peralta,20,8712,Pano de prato,17
223,Louise,Peralta,20,11402,Beterraba,10
223,Louise,Peralta,20,27227,Fósforo,5
223,Louise,Peralta,20,29929,Sopa,13
223,Louise,Peralta,20,37093,Bacon,4
224,Malu,Beira-Mar,53,9047,Alface,11
224,Malu,Beira-Mar,53,24723,Linguiça,11
224,Malu,Beira-Mar,53,33723,Sal grosso,8
225,Luiz Miguel,Sampaio,22,2276,Tortas,17
225,Luiz Miguel,Sampaio,22,5699,Peito de peru,19
225,Luiz Miguel,Sampaio,22,21202,Sal grosso,6
225,Luiz Miguel,Sampaio,22,35148,Farinha de rosca,2
225,Luiz Miguel,Sampaio,22,36091,Champanhe,15
226,Lorena,Neves,33,3588,Pêra,17
226,Lorena,Neves,33,4241,Frango,15
226,Lorena,Neves,33,16665,Temperinho verde,3
226,Lorena,Neves,33,25739,Mortadela,5
226,Lorena,Neves,33,32515,Batata palha,14
226,Lorena,Neves,33,39162,Cortador de unhas,11
227,Maria Flor,dos Reis,20,11272,Salsinha,15
227,Maria Flor,dos Reis,20,20113,Gel,5
228,Vinícius,Portela,31,1794,Pimentão,10
228,Vinícius,Portela,31,8214,Gelatina,9
228,Vinícius,Portela,31,23755,Feijão,15
228,Vinícius,Portela,31,30505,Miúdos,9
228,Vinícius,Portela,31,36945,Presunto,12
228,Vinícius,Portela,31,37428,Fósforo,13
229,Malu,Maldonado,31,16852,Chuchu,14
229,Malu,Maldonado,31,22509,Absorvente,13
229,Malu,Maldonado,31,38209,Nata,10
230,Augusto,Guimarães,32,8161,Creme de barbear,5
230,Augusto,Guimarães,32,14013,Carvão,18
230,Augusto,Guimarães,32,15334,Pano de limpeza,8
231,Louise,Arruda,23,33912,Pano de limpeza,16
231,Louise,Arruda,23,36050,Pêra,9
231,Louise,Arruda,23,38936,Abacate,11
232,Henry,Félix,46,4002,Chocolate,15
232,Henry,Félix,46,14018,Polvilho,11
232,Henry,Félix,46,14268,Champanhe,18
232,Henry,Félix,46,16930,Baunilha,6
232,Henry,Félix,46,29460,Bovina,10
232,Henry,Félix,46,32145,Uísque,5
233,Felipe,Menezes,21,2660,Arroz,19
233,Felipe,Menezes,21,3075,Coco ralado,18
233,Felipe,Menezes,21,25498,Melancia,4
234,Leonardo,Corte Real,19,2910,Leite,13
234,Leonardo,Corte Real,19,5391,Ervilha,9
234,Leonardo,Corte Real,19,13003,Batata palha,13
234,Leonardo,Corte Real,19,13657,Pente,5
234,Leonardo,Corte Real,19,13681,Licor,15
234,Leonardo,Corte Real,19,19772,Água tônica,14
234,Leonardo,Corte Real,19,21213,Macarrão,15
234,Leonardo,Corte Real,19,22265,Atum,2
235,Rafael,Gomes,47,12735,Água de coco,19
235,Rafael,Gomes,47,17076,Velas,15
235,Rafael,Gomes,47,31697,Brócolis,13
236,Analu,Brites,28,9006,Pepino,12
236,Analu,Brites,28,12410,Coco ralado,4
236,Analu,Brites,28,20620,Bolos,12
236,Analu,Brites,28,22056,Iogurte,12
236,Analu,Brites,28,35211,Pano de prato,1
238,Yuri,Santana,27,16982,Peixe,12
238,Yuri,Santana,27,35946,Presunto,12
240,João Guilherme,Baptista,43,2886,Detergente,5
240,João Guilherme,Baptista,43,15867,Iogurte,12
240,João Guilherme,Baptista,43,33025,Fermento,14
240,João Guilherme,Baptista,43,36671,Batata,16
241,João Pedro,Hilário,22,990,Lixa,13
241,João Pedro,Hilário,22,15511,Toalha de papel,10
242,Benício,Córdoba,18,14130,Pilhas,17
243,Aurora,Assis,44,8041,Detergente,19
243,Aurora,Assis,44,8679,Toalha de papel,10
243,Aurora,Assis,44,27468,Escova de dente,4
243,Aurora,Assis,44,32825,Guardanapos,1
244,Ana Clara,Caetano,33,529,Velas,1
244,Ana Clara,Caetano,33,2135,Vinho,12
244,Ana Clara,Caetano,33,27255,Escova de dente,7
244,Ana Clara,Caetano,33,37648,Pano de limpeza,4
245,Davi Lucca,Morgado,39,1626,Iogurte,19
245,Davi Lucca,Morgado,39,2312,Sardinha,18
245,Davi Lucca,Morgado,39,8718,Arroz,5
245,Davi Lucca,Morgado,39,27535,Achocolatado,4
245,Davi Lucca,Morgado,39,34196,Polpa de tomate,17
245,Davi Lucca,Morgado,39,37109,Preservativo,9
245,Davi Lucca,Morgado,39,38541,Pêra,1
246,Ana Liz,Ramires,21,5692,Espinafre,8
246,Ana Liz,Ramires,21,27762,Alface,7
246,Ana Liz,Ramires,21,31731,Antisséptico,12
246,Ana Liz,Ramires,21,32431,Macarrão,14
247,Stella,Magalhães,42,1914,Cortador de unhas,4
247,Stella,Magalhães,42,2566,Caldo,8
247,Stella,Magalhães,42,5929,Água sanitária,14
247,Stella,Magalhães,42,7822,Molho,9
247,Stella,Magalhães,42,17337,Chester,7
247,Stella,Magalhães,42,23961,Goiaba,11
247,Stella,Magalhães,42,24712,Vodca,14
247,Stella,Magalhães,42,37901,Bombom,7
248,Davi Lucca,Aparício,35,1793,Fixador,8
248,Davi Lucca,Aparício,35,4056,Queijo,10
248,Davi Lucca,Aparício,35,9327,Cebola,16
248,Davi Lucca,Aparício,35,12442,Sal,10
248,Davi Lucca,Aparício,35,13132,Catchup,1
248,Davi Lucca,Aparício,35,17890,Acetona,7
248,Davi Lucca,Aparício,35,20388,Salsinha,14
248,Davi Lucca,Aparício,35,33220,Hambúrguer,1
248,Davi Lucca,Aparício,35,35655,Cortador de unhas,9
249,Ana Beatriz,Salazar,33,10011,Repolho,4
250,Daniel,Dantas,19,1634,Salsinha,4
250,Daniel,Dantas,19,22105,Miúdos,2
250,Daniel,Dantas,19,24107,Saco de lixo,11
250,Daniel,Dantas,19,34918,Leite condensado,15
251,Vinícius,Portela,35,6110,Cotonete,5
251,Vinícius,Portela,35,22236,Mamão,6
252,Otávio,Vasconcelos,54,17242,Agrião,15
252,Otávio,Vasconcelos,54,17734,Pepino,17
252,Otávio,Vasconcelos,54,26627,Champanhe,19
252,Otávio,Vasconcelos,54,31483,Suco,7
252,Otávio,Vasconcelos,54,39851,Inseticida,19
253,Francisco,Assis,34,1247,Mortadela,4
253,Francisco,Assis,34,3808,Refrigerante,12
253,Francisco,Assis,34,4143,Xampu,14
253,Francisco,Assis,34,13556,Mortadela,19
253,Francisco,Assis,34,36444,Pães,4
254,Henrique,Calixto,21,5953,Tortas,9
254,Henrique,Calixto,21,11230,Pepino,11
254,Henrique,Calixto,21,13517,Presunto,18
254,Henrique,Calixto,21,26620,Gel,17
255,Erick,Alegria,28,23486,Feijão,5
256,Bruna,Mello,32,11985,Farinha de mandioca,19
256,Bruna,Mello,32,16815,Adoçante,8
256,Bruna,Mello,32,25011,Maça,9
256,Bruna,Mello,32,31534,Azeite,13
256,Bruna,Mello,32,32087,Ricota,1
257,Sophia,Alves,18,4698,Caldo,5
257,Sophia,Alves,18,12490,Nata,15
257,Sophia,Alves,18,34426,Acetona,5
258,Tomás,Oliveira,23,3154,Gordura vegetal,9
258,Tomás,Oliveira,23,9220,Coco ralado,13
258,Tomás,Oliveira,23,11668,Mostarda,11
258,Tomás,Oliveira,23,15279,Achocolatado,17
258,Tomás,Oliveira,23,22991,Vodca,8
258,Tomás,Oliveira,23,30028,Limpa-vidro,15
259,Ana,Hernandes,45,2862,Queijo ralado,2
259,Ana,Hernandes,45,11809,Rum,13
259,Ana,Hernandes,45,15203,Rum,5
259,Ana,Hernandes,45,26281,Leite,7
260,Antônia,Caetano,45,7893,Esmalte,1
260,Antônia,Caetano,45,8801,Laranja,2
260,Antônia,Caetano,45,15111,Arroz,9
260,Antônia,Caetano,45,28814,Polpa de tomate,17
260,Antônia,Caetano,45,36533,Cebola,4
261,Ruan,Maldonado,17,21258,Cebola,10
261,Ruan,Maldonado,17,32666,Peixe,4
261,Ruan,Maldonado,17,37687,Fermento,2
262,Milena,Góis,27,4096,Feijão,18
262,Milena,Góis,27,13689,Linguiça,1
262,Milena,Góis,27,14602,Cotonete,3
262,Milena,Góis,27,25957,Salame,1
262,Milena,Góis,27,28913,Batata,6
262,Milena,Góis,27,31535,Sagu,15
263,Thiago,Alencastro,46,1348,Leite,6
263,Thiago,Alencastro,46,20253,Manteiga,11
264,Esther,Jaques,35,3185,Saco de lixo,15
264,Esther,Jaques,35,26056,Cotonete,2
264,Esther,Jaques,35,26376,Farinha de trigo,12
265,Otávio,Amorim,39,19254,Gel,10
265,Otávio,Amorim,39,25610,Lâmina de barbear,13
265,Otávio,Amorim,39,26542,Amaciante,16
265,Otávio,Amorim,39,37884,Melão,7
